AFA,AFA,7/28/2001 8:43,602286
CHF,CHF,2/27/2000 7:17,804019
SYP,SYP,1/14/2006 19:28,45506
TWD,TWD,6/13/2001 20:50,698374
TJR,TJR,8/11/2008 19:37,153546
TZS,TZS,5/16/2012 16:24,757640
THB,THB,3/8/2005 20:41,155340
XOF,XOF,8/5/2013 6:47,650801
NZD,NZD,3/29/2016 3:09,155284
TOP,TOP,7/28/2009 13:16,893138
TTD,TTD,11/12/2019 15:55,513842
TND,TND,3/24/2006 9:16,156705
TRL,TRL,2/25/2004 16:16,593076
TMM,TMM,4/16/2011 20:47,598321
USD,USD,2/26/2013 7:36,993466
AUD,AUD,3/31/2018 10:20,604771
UGX,UGX,3/12/2006 20:37,518342
UAH,UAH,6/4/2017 0:49,88452
AED,AED,9/14/2009 10:15,334975
GBP,GBP,4/3/2012 4:06,103385
USD,USD,12/20/2005 10:29,126771
USD,USD,6/8/2013 2:11,930349
UYU,UYU,9/20/2018 22:41,59003
UZS,UZS,5/26/2010 11:02,277819
VUV,VUV,2/26/2005 21:34,548436
VEB,VEB,9/25/2014 23:31,398373
VND,VND,1/22/2008 22:14,477859
USD,USD,9/20/2015 14:18,672522
USD,USD,8/1/2017 7:04,105534
XPF,XPF,3/24/2007 15:21,796237
MAD,MAD,7/6/2004 16:32,797569
YER,YER,10/26/2001 16:15,494879
YUN,YUN,4/19/2003 1:50,803448
ZRN,ZRN,5/4/2005 16:43,143869
ZMK,ZMK,6/3/2011 13:28,791702
WWW,WWW,4/23/2017 3:31,407056
PEN,PEN,4/7/2014 3:12,677138
PHP,PHP,7/1/2000 12:25,835925
NZD,NZD,11/22/2000 9:51,193612
PLN,PLN,8/28/2018 19:48,129926
PTE,PTE,3/1/2015 4:35,661134
USD,USD,5/30/2009 18:12,770049
QAR,QAR,9/5/2012 12:31,22380
FRF,FRF,4/26/2009 22:59,570625
ROL,ROL,4/3/2003 10:04,318349
RUR,RUR,3/17/2000 5:49,903708
RWF,RWF,3/1/2002 15:35,99123
XCD,XCD,6/8/2004 0:25,774046
FRF,FRF,12/18/2000 3:53,890780
XCD,XCD,7/30/2003 14:44,364028
XCD,XCD,9/21/2017 9:06,233071
SHP,SHP,3/8/2017 18:52,763132
WST,WST,8/23/2016 0:20,263136
ITL,ITL,2/27/2004 15:11,343585
STD,STD,6/13/2010 15:14,715784
SAR,SAR,11/6/2011 10:52,610769
XOF,XOF,8/21/2006 7:30,873815
SCR,SCR,11/29/2012 18:42,16990
SLL,SLL,1/31/2018 9:14,564923
SGD,SGD,11/20/2017 9:34,943833
SKK,SKK,7/11/2008 13:07,277206
SIT,SIT,9/9/2019 9:32,713780
SBD,SBD,12/21/2016 19:00,607509
SOS,SOS,7/13/2005 6:37,676389
ZAR,ZAR,3/8/2012 20:20,643229
ESP,ESP,1/9/2016 18:40,964528
LKR,LKR,5/28/2008 9:41,189744
SDP,SDP,4/14/2003 6:58,577244
SRG,SRG,8/25/2008 23:31,333613
NOK,NOK,4/3/2013 4:14,294022
SZL,SZL,9/23/2012 5:16,621596
SEK,SEK,5/26/2014 23:28,225016
CHF,CHF,4/25/2012 17:23,777432
SYP,SYP,3/5/2005 8:03,751832
TWD,TWD,6/23/2002 14:16,663656
TJR,TJR,5/1/2001 4:54,682920
TZS,TZS,9/2/2000 8:16,841361
THB,THB,8/21/2015 5:04,275344
XOF,XOF,11/10/2005 8:19,747307
NZD,NZD,9/23/2012 13:31,454224
TOP,TOP,3/29/2005 18:04,871456
TTD,TTD,5/26/2006 0:45,293183
TND,TND,5/16/2018 17:02,128893
TRL,TRL,6/20/2006 0:00,841497
TMM,TMM,5/4/2005 8:09,20750
USD,USD,7/26/2001 1:04,754999
AUD,AUD,5/7/2007 3:35,209879
UGX,UGX,5/10/2015 19:25,30785
UAH,UAH,7/12/2019 6:59,471161
AED,AED,1/4/2010 1:20,845559
GBP,GBP,5/14/2005 9:48,910836
USD,USD,6/15/2009 10:41,764577
USD,USD,1/25/2007 20:23,282637
UYU,UYU,7/20/2008 2:33,628849
UZS,UZS,9/8/2018 4:14,430040
VUV,VUV,4/21/2010 4:12,971452
VEB,VEB,6/29/2013 9:11,552762
VND,VND,3/8/2006 23:54,370595
USD,USD,9/24/2011 18:50,998462
USD,USD,5/27/2018 12:15,783750
XPF,XPF,10/12/2004 17:48,220435
MAD,MAD,9/30/2019 12:16,848982
YER,YER,8/7/2019 2:12,421256
YUN,YUN,12/4/2005 12:49,451629
ZRN,ZRN,9/9/2003 22:26,223825
ZMK,ZMK,8/22/2012 5:10,746936
WWW,WWW,10/24/2009 21:39,121492
PEN,PEN,2/23/2009 23:15,897182
PHP,PHP,11/12/2003 9:22,992154
NZD,NZD,6/4/2016 17:38,768230
PLN,PLN,7/27/2003 0:26,78318
PTE,PTE,10/7/2016 8:48,483093
USD,USD,8/28/2013 0:58,454459
QAR,QAR,11/7/2000 20:58,716887
FRF,FRF,9/6/2005 3:17,561045
ROL,ROL,2/7/2012 2:01,148461
RUR,RUR,10/30/2009 22:11,673328
RWF,RWF,12/27/2009 6:58,151246
XCD,XCD,5/30/2011 4:57,492080
FRF,FRF,8/25/2003 20:21,211947
XCD,XCD,10/6/2018 3:31,906863
XCD,XCD,2/8/2011 10:27,141773
SHP,SHP,2/16/2005 2:59,833092
WST,WST,1/6/2013 11:52,72656
ITL,ITL,7/24/2002 1:55,51709
STD,STD,4/2/2002 20:08,985705
SAR,SAR,12/20/2007 4:39,901259
XOF,XOF,10/23/2009 0:12,279003
SCR,SCR,4/4/2009 12:28,110252
SLL,SLL,10/10/2008 8:57,413049
SGD,SGD,9/25/2007 3:59,927991
SKK,SKK,10/3/2010 21:22,109679
SIT,SIT,5/24/2016 2:41,731082
SBD,SBD,1/30/2018 12:53,345100
SOS,SOS,3/27/2008 21:21,457044
ZAR,ZAR,12/30/2006 18:31,390849
ESP,ESP,8/15/2012 2:30,212193
LKR,LKR,8/26/2015 17:17,329190
SDP,SDP,10/10/2007 10:48,382639
SRG,SRG,11/21/2013 19:44,547671
NOK,NOK,8/26/2012 2:11,102947
SZL,SZL,5/5/2003 5:44,639611
SEK,SEK,2/5/2001 1:41,892323
CHF,CHF,6/30/2012 0:43,103550
SYP,SYP,5/2/2011 19:16,76948
TWD,TWD,8/8/2005 11:47,762844
TJR,TJR,9/3/2013 12:31,695562
TZS,TZS,1/6/2018 5:41,373370
THB,THB,5/3/2012 8:00,162726
XOF,XOF,1/11/2008 3:30,809482
NZD,NZD,8/8/2005 17:21,879439
TOP,TOP,6/22/2012 11:48,838750
TTD,TTD,12/12/2010 20:53,412735
TND,TND,1/12/2004 19:34,777001
TRL,TRL,7/27/2010 14:29,804416
TMM,TMM,11/15/2003 6:58,573140
USD,USD,5/30/2001 23:37,647552
AUD,AUD,11/10/2014 15:32,103703
UGX,UGX,5/9/2016 10:34,984913
UAH,UAH,10/10/2011 15:07,418367
AED,AED,5/10/2008 5:33,658266
GBP,GBP,11/3/2010 21:03,116133
USD,USD,10/12/2013 2:49,305624
USD,USD,7/10/2005 4:31,850471
UYU,UYU,10/28/2000 2:26,691622
UZS,UZS,8/29/2010 21:56,371409
VUV,VUV,10/12/2010 21:44,914249
VEB,VEB,8/5/2019 0:37,922267
VND,VND,8/1/2016 14:08,672547
USD,USD,10/27/2015 21:11,239932
USD,USD,4/21/2011 4:39,768500
XPF,XPF,9/5/2019 6:01,460217
MAD,MAD,9/1/2006 11:15,21297
YER,YER,11/14/2006 15:13,157785
YUN,YUN,11/24/2018 18:37,217149
ZRN,ZRN,11/3/2018 11:45,363637
ZMK,ZMK,5/28/2005 11:00,823951
WWW,WWW,9/8/2019 13:05,590745
PEN,PEN,7/5/2002 8:41,692682
PHP,PHP,8/1/2012 5:56,985977
NZD,NZD,3/6/2011 23:25,579848
PLN,PLN,7/12/2007 22:22,776523
PTE,PTE,9/16/2007 16:17,202352
USD,USD,11/21/2013 2:20,80286
QAR,QAR,5/25/2017 9:51,967065
FRF,FRF,2/23/2018 15:02,980596
ROL,ROL,12/14/2007 21:42,656530
RUR,RUR,5/31/2007 0:42,504238
RWF,RWF,6/10/2017 13:10,916504
XCD,XCD,1/31/2004 8:58,513970
FRF,FRF,12/7/2005 19:55,335669
XCD,XCD,11/24/2018 2:00,267153
XCD,XCD,5/28/2016 2:36,840506
SHP,SHP,6/26/2019 11:51,541842
WST,WST,6/24/2001 14:02,556054
ITL,ITL,2/8/2017 6:53,493611
STD,STD,2/10/2014 21:42,826740
SAR,SAR,1/21/2017 22:55,606489
XOF,XOF,1/23/2014 15:19,689324
SCR,SCR,6/14/2002 17:33,681129
SLL,SLL,6/3/2007 21:27,505299
SGD,SGD,5/7/2011 15:15,743594
SKK,SKK,7/30/2010 8:43,92350
SIT,SIT,12/13/2019 3:27,523057
SBD,SBD,11/1/2008 7:41,165259
SOS,SOS,5/14/2003 22:44,214433
ZAR,ZAR,3/31/2000 13:25,604
ESP,ESP,4/21/2019 22:06,887327
LKR,LKR,3/19/2006 9:06,928354
SDP,SDP,3/6/2004 7:05,331077
SRG,SRG,3/12/2017 18:44,727616
NOK,NOK,9/25/2008 13:04,109272
SZL,SZL,12/10/2012 12:20,109259
SEK,SEK,5/12/2010 23:47,803356
CHF,CHF,5/18/2007 21:32,30303
SYP,SYP,7/16/2016 23:13,160681
TWD,TWD,3/24/2012 13:35,48013
TJR,TJR,9/25/2007 21:15,822890
TZS,TZS,12/17/2001 10:57,116326
THB,THB,1/13/2011 16:58,551501
XOF,XOF,3/10/2019 14:52,923737
NZD,NZD,6/2/2013 7:03,747906
TOP,TOP,5/29/2001 6:28,867203
TTD,TTD,4/17/2004 14:37,75494
TND,TND,11/19/2013 5:59,365802
TRL,TRL,11/9/2018 0:39,366136
TMM,TMM,12/21/2015 17:56,966343
USD,USD,3/16/2009 11:21,101039
AUD,AUD,3/19/2018 3:35,903274
UGX,UGX,3/30/2006 11:37,108158
UAH,UAH,11/13/2019 0:04,445683
AED,AED,5/3/2009 7:16,706174
GBP,GBP,6/29/2000 3:31,387766
USD,USD,2/15/2005 11:04,299724
USD,USD,3/13/2006 13:56,796462
UYU,UYU,5/18/2001 11:52,637967
UZS,UZS,11/27/2012 15:31,318071
VUV,VUV,11/12/2018 17:57,896791
VEB,VEB,8/9/2001 10:58,214343
VND,VND,5/24/2004 13:17,162156
USD,USD,3/15/2018 2:35,162798
USD,USD,8/15/2008 12:38,744458
XPF,XPF,3/2/2006 22:13,991522
MAD,MAD,1/23/2018 21:09,550822
YER,YER,9/5/2004 22:41,775293
YUN,YUN,3/20/2003 23:47,464818
ZRN,ZRN,9/13/2000 14:48,76531
ZMK,ZMK,9/29/2006 10:48,739084
WWW,WWW,8/9/2017 20:36,649734
PEN,PEN,7/19/2008 5:24,553126
PHP,PHP,10/22/2019 17:25,133224
NZD,NZD,11/5/2001 7:23,358140
PLN,PLN,4/27/2015 19:12,769971
PTE,PTE,1/23/2005 3:06,311391
USD,USD,7/8/2005 5:13,980562
QAR,QAR,1/28/2011 1:28,554053
FRF,FRF,5/9/2010 20:04,195422
ROL,ROL,1/21/2003 21:10,421896
RUR,RUR,11/4/2001 0:24,338654
RWF,RWF,10/9/2007 7:23,708645
XCD,XCD,7/20/2000 22:03,879211
FRF,FRF,3/25/2018 5:45,522419
XCD,XCD,9/16/2011 5:27,121922
XCD,XCD,12/13/2014 15:04,972930
SHP,SHP,2/4/2018 3:56,484526
WST,WST,12/10/2019 13:33,549315
ITL,ITL,4/30/2001 11:12,389797
STD,STD,12/17/2015 2:19,850338
SAR,SAR,3/20/2000 21:51,549628
XOF,XOF,10/20/2007 20:39,566131
SCR,SCR,7/6/2010 8:32,85432
SLL,SLL,3/12/2014 3:07,703949
SGD,SGD,5/12/2004 10:02,432186
SKK,SKK,2/5/2002 1:00,296611
SIT,SIT,6/26/2016 5:16,989355
SBD,SBD,8/25/2006 18:29,547252
SOS,SOS,6/6/2002 4:10,443037
ZAR,ZAR,7/3/2006 16:15,844570
ESP,ESP,8/14/2007 12:33,689049
LKR,LKR,9/29/2007 11:27,310178
SDP,SDP,7/23/2012 15:49,388937
SRG,SRG,10/28/2010 20:09,769562
NOK,NOK,8/4/2019 7:50,169043
SZL,SZL,2/17/2016 7:55,527129
SEK,SEK,9/5/2008 5:03,511178
CHF,CHF,1/31/2006 10:50,386697
SYP,SYP,7/10/2002 7:39,439742
TWD,TWD,7/1/2004 5:30,799656
TJR,TJR,3/8/2014 8:56,716898
TZS,TZS,1/21/2018 13:57,508146
THB,THB,7/5/2003 7:18,733131
XOF,XOF,3/27/2013 2:59,341084
NZD,NZD,5/7/2009 13:33,442332
TOP,TOP,8/4/2017 4:17,405315
TTD,TTD,3/9/2001 9:38,451403
TND,TND,12/11/2006 18:41,985907
TRL,TRL,3/2/2000 6:49,841818
TMM,TMM,3/11/2018 23:27,311797
USD,USD,10/28/2009 7:30,274371
AUD,AUD,11/1/2003 22:50,276068
UGX,UGX,7/9/2017 18:10,338030
UAH,UAH,2/1/2015 5:18,120900
AED,AED,7/18/2003 17:51,415432
GBP,GBP,11/13/2008 22:55,718127
USD,USD,11/26/2013 19:30,460164
USD,USD,10/18/2013 20:13,330292
UYU,UYU,7/6/2005 21:08,734384
UZS,UZS,9/20/2002 13:26,156356
VUV,VUV,1/8/2013 21:01,658045
VEB,VEB,6/12/2017 5:18,813022
VND,VND,3/25/2000 12:40,600319
USD,USD,7/18/2017 20:59,926011
USD,USD,5/7/2016 13:13,348983
XPF,XPF,9/17/2003 4:15,789003
MAD,MAD,7/14/2003 18:30,588322
YER,YER,1/15/2003 18:51,339063
YUN,YUN,6/26/2002 21:16,704891
ZRN,ZRN,8/22/2008 13:25,974916
ZMK,ZMK,4/28/2016 2:31,368498
WWW,WWW,3/3/2000 0:35,527140
PEN,PEN,6/20/2014 4:32,666982
PHP,PHP,2/15/2017 12:14,138914
NZD,NZD,11/30/2014 15:05,471254
PLN,PLN,10/21/2016 12:23,105050
PTE,PTE,12/29/2008 12:41,727277
USD,USD,8/21/2013 15:55,395206
QAR,QAR,7/17/2016 18:55,517418
FRF,FRF,2/6/2018 14:04,430608
ROL,ROL,11/13/2006 17:37,46681
RUR,RUR,11/1/2017 18:25,246296
RWF,RWF,6/9/2017 8:17,666649
XCD,XCD,2/28/2011 0:03,150041
FRF,FRF,2/13/2015 6:10,23652
XCD,XCD,5/5/2003 11:08,66555
XCD,XCD,9/13/2000 4:13,748279
SHP,SHP,12/13/2019 22:08,860097
WST,WST,2/21/2018 12:17,631956
ITL,ITL,4/23/2008 18:22,711242
STD,STD,2/9/2015 10:48,720811
SAR,SAR,5/23/2011 13:03,172190
XOF,XOF,4/21/2016 9:21,366855
SCR,SCR,3/4/2008 8:10,550643
SLL,SLL,1/2/2002 10:21,337257
SGD,SGD,11/16/2017 12:22,480023
SKK,SKK,6/23/2013 19:06,162288
SIT,SIT,7/14/2019 12:11,897074
SBD,SBD,1/18/2000 12:31,394332
SOS,SOS,8/26/2012 16:12,956464
ZAR,ZAR,9/29/2009 15:22,758109
ESP,ESP,11/10/2015 9:52,150186
LKR,LKR,1/7/2018 19:23,424119
SDP,SDP,1/28/2001 17:47,67887
SRG,SRG,1/27/2011 20:13,888435
NOK,NOK,8/11/2003 4:00,612875
SZL,SZL,8/11/2010 10:12,985090
SEK,SEK,2/7/2015 20:38,53024
CHF,CHF,11/6/2007 2:03,178761
SYP,SYP,3/10/2005 22:06,671044
TWD,TWD,3/8/2016 13:46,489627
TJR,TJR,5/18/2014 19:56,890012
TZS,TZS,10/21/2013 23:59,925805
THB,THB,3/11/2008 0:44,432985
XOF,XOF,12/8/2002 23:02,16828
NZD,NZD,5/26/2016 3:09,872856
TOP,TOP,10/15/2015 17:59,112079
TTD,TTD,10/13/2009 13:08,688707
TND,TND,4/16/2012 12:20,742513
TRL,TRL,1/27/2012 16:16,19710
TMM,TMM,11/21/2002 18:28,834553
USD,USD,2/17/2009 11:31,68678
AUD,AUD,12/5/2018 12:04,292276
UGX,UGX,11/12/2006 17:59,540665
UAH,UAH,4/1/2016 17:19,527086
AED,AED,11/2/2012 10:39,243506
GBP,GBP,12/30/2012 23:23,795759
USD,USD,5/2/2008 18:15,144632
USD,USD,12/2/2014 2:53,430063
UYU,UYU,2/2/2003 17:25,748185
UZS,UZS,9/17/2016 20:27,944071
VUV,VUV,5/14/2016 18:42,292071
VEB,VEB,6/9/2005 15:03,710008
VND,VND,6/11/2011 0:27,43989
USD,USD,12/2/2010 19:15,563383
USD,USD,7/18/2019 19:29,265364
XPF,XPF,5/7/2018 13:23,816032
MAD,MAD,4/18/2007 3:33,33656
YER,YER,6/11/2009 9:14,760363
YUN,YUN,4/14/2012 2:07,582892
ZRN,ZRN,3/3/2009 20:30,678218
ZMK,ZMK,11/15/2005 15:16,920642
WWW,WWW,1/14/2003 21:54,983306
PEN,PEN,6/26/2015 20:34,329124
PHP,PHP,8/27/2003 2:04,985554
NZD,NZD,6/26/2009 4:19,145230
PLN,PLN,4/30/2003 16:25,682036
PTE,PTE,5/3/2008 15:31,929934
USD,USD,12/19/2002 10:02,557289
QAR,QAR,5/15/2016 18:01,925911
FRF,FRF,5/7/2009 19:27,483589
ROL,ROL,2/24/2012 22:57,293012
RUR,RUR,1/22/2000 9:40,706445
RWF,RWF,3/29/2016 2:42,761282
XCD,XCD,10/10/2009 8:32,378906
FRF,FRF,7/7/2015 17:59,792803
XCD,XCD,7/13/2017 15:35,644730
XCD,XCD,1/2/2010 10:48,72931
SHP,SHP,10/13/2012 22:38,805430
WST,WST,5/17/2015 0:01,9421
ITL,ITL,4/28/2018 3:55,4610
STD,STD,5/9/2016 10:56,484547
SAR,SAR,4/29/2002 3:25,927067
XOF,XOF,11/25/2008 8:03,820408
SCR,SCR,8/24/2013 0:59,986419
SLL,SLL,5/6/2013 23:54,161387
SGD,SGD,8/31/2008 15:27,523525
SKK,SKK,8/18/2003 0:34,669850
SIT,SIT,1/15/2013 11:47,605448
SBD,SBD,3/9/2012 9:20,41422
SOS,SOS,7/9/2007 11:20,98198
ZAR,ZAR,12/7/2017 20:28,104112
ESP,ESP,4/7/2019 18:24,580171
LKR,LKR,2/7/2003 15:41,427029
SDP,SDP,7/11/2017 9:55,378050
SRG,SRG,4/16/2017 20:30,864052
NOK,NOK,7/4/2005 19:51,488637
SZL,SZL,12/10/2003 1:08,934411
SEK,SEK,7/3/2014 12:06,362517
CHF,CHF,3/2/2014 13:42,961906
SYP,SYP,9/13/2019 5:13,676978
TWD,TWD,10/23/2005 23:30,688588
TJR,TJR,3/11/2016 3:32,370383
TZS,TZS,7/12/2003 23:16,556138
THB,THB,2/26/2018 14:30,766396
XOF,XOF,11/25/2000 16:53,637687
NZD,NZD,9/6/2004 8:17,437472
TOP,TOP,7/16/2013 4:54,182164
TTD,TTD,7/24/2009 9:25,226417
TND,TND,9/18/2007 23:08,946982
TRL,TRL,11/18/2005 13:45,318257
TMM,TMM,1/19/2002 4:09,955506
USD,USD,4/18/2015 13:14,798525
AUD,AUD,10/30/2018 20:22,636040
UGX,UGX,6/1/2010 9:26,769011
UAH,UAH,3/13/2000 16:42,351949
AED,AED,11/26/2010 21:41,961754
GBP,GBP,10/1/2000 0:58,169096
USD,USD,9/23/2019 3:41,256749
USD,USD,11/18/2019 10:54,806814
UYU,UYU,10/15/2018 3:32,302249
UZS,UZS,3/12/2005 9:03,697262
VUV,VUV,9/13/2009 6:33,886838
VEB,VEB,3/18/2010 2:51,735227
VND,VND,2/26/2007 18:34,616129
USD,USD,6/17/2011 13:24,755499
USD,USD,8/5/2015 11:16,267238
XPF,XPF,3/23/2003 9:01,418529
MAD,MAD,12/31/2016 6:09,116767
YER,YER,12/12/2006 7:34,873584
YUN,YUN,1/9/2016 0:17,592395
ZRN,ZRN,3/14/2004 11:10,12542
ZMK,ZMK,10/6/2003 8:13,988797
WWW,WWW,1/24/2010 5:57,353563
PEN,PEN,12/11/2000 22:37,768694
PHP,PHP,6/19/2005 0:30,274759
NZD,NZD,1/19/2003 2:42,701753
PLN,PLN,10/14/2004 19:06,760079
PTE,PTE,12/28/2018 1:48,524935
USD,USD,8/6/2008 6:24,817156
QAR,QAR,12/23/2019 2:43,148407
FRF,FRF,11/2/2019 1:07,893496
ROL,ROL,4/9/2018 18:53,789175
RUR,RUR,3/24/2013 23:21,860220
RWF,RWF,11/26/2002 22:24,474836
XCD,XCD,10/13/2002 4:22,249637
FRF,FRF,3/1/2012 15:04,671931
XCD,XCD,11/15/2007 3:07,127039
XCD,XCD,11/2/2013 8:59,366570
SHP,SHP,9/12/2009 19:01,992693
WST,WST,9/3/2006 16:16,882879
ITL,ITL,6/15/2011 0:36,127735
STD,STD,3/4/2006 11:30,637381
SAR,SAR,2/21/2013 6:39,775753
XOF,XOF,4/19/2004 6:42,654163
SCR,SCR,4/5/2000 16:44,298765
SLL,SLL,9/13/2011 17:14,329522
SGD,SGD,9/22/2005 14:16,760564
SKK,SKK,5/29/2007 9:51,735870
SIT,SIT,6/19/2010 13:16,75636
SBD,SBD,8/25/2015 5:29,154203
SOS,SOS,1/19/2005 10:35,409746
ZAR,ZAR,6/13/2017 16:35,966589
ESP,ESP,5/28/2001 23:12,611618
LKR,LKR,5/10/2017 4:46,173648
SDP,SDP,4/27/2009 9:46,283644
SRG,SRG,10/6/2004 13:51,445546
NOK,NOK,8/11/2002 7:41,202115
SZL,SZL,4/4/2017 19:49,786686
SEK,SEK,4/14/2007 12:47,48170
CHF,CHF,12/4/2006 9:21,731010
SYP,SYP,3/31/2002 7:56,800595
TWD,TWD,5/8/2001 14:10,484998
TJR,TJR,10/14/2006 19:46,176154
TZS,TZS,11/1/2012 20:15,281527
THB,THB,4/20/2001 13:28,677690
XOF,XOF,1/23/2009 5:41,282244
NZD,NZD,8/27/2018 16:45,192584
TOP,TOP,7/1/2011 9:48,399326
TTD,TTD,4/18/2019 10:23,918164
TND,TND,10/8/2017 12:42,199241
TRL,TRL,10/4/2013 23:47,235628
TMM,TMM,3/19/2007 9:22,165483
USD,USD,7/4/2004 7:09,451260
AUD,AUD,11/16/2013 22:29,565783
UGX,UGX,10/2/2002 8:25,890647
UAH,UAH,7/12/2010 22:03,569492
AED,AED,9/21/2007 16:47,440925
GBP,GBP,1/31/2004 11:16,854447
USD,USD,11/19/2016 21:18,471991
USD,USD,3/7/2006 6:14,317278
UYU,UYU,4/9/2000 14:03,15222
UZS,UZS,8/19/2019 23:36,480583
VUV,VUV,11/8/2007 21:49,212821
VEB,VEB,12/11/2009 1:15,60578
VND,VND,9/10/2015 10:32,505659
USD,USD,1/12/2018 5:55,347602
USD,USD,5/1/2000 4:06,851830
XPF,XPF,2/24/2015 15:50,448931
MAD,MAD,11/12/2017 6:20,961456
YER,YER,5/14/2000 9:38,243401
YUN,YUN,11/24/2003 8:15,765767
ZRN,ZRN,6/29/2013 3:57,442118
ZMK,ZMK,4/25/2018 2:50,48145
WWW,WWW,12/8/2013 15:04,214760
PEN,PEN,4/16/2002 23:36,279044
PHP,PHP,7/11/2017 13:01,866645
NZD,NZD,4/21/2016 20:45,185241
PLN,PLN,5/22/2005 13:12,941245
PTE,PTE,3/11/2007 17:37,309617
USD,USD,4/17/2006 9:16,291049
QAR,QAR,2/12/2002 12:45,134062
FRF,FRF,10/23/2017 13:51,599318
ROL,ROL,4/11/2009 3:58,765552
RUR,RUR,7/24/2016 21:49,477643
RWF,RWF,5/31/2013 1:48,926503
XCD,XCD,7/17/2008 12:01,588220
FRF,FRF,6/7/2009 2:09,828399
XCD,XCD,1/22/2017 1:33,955055
XCD,XCD,4/24/2015 11:08,30940
SHP,SHP,11/7/2007 18:57,41824
WST,WST,5/7/2007 21:37,470189
ITL,ITL,12/29/2014 18:45,831011
STD,STD,1/7/2009 19:10,401221
SAR,SAR,7/31/2018 1:04,921514
XOF,XOF,11/8/2000 3:11,429675
SCR,SCR,4/3/2000 12:22,737969
SLL,SLL,3/17/2008 19:16,361642
SGD,SGD,6/27/2013 15:49,339090
SKK,SKK,6/11/2007 0:17,760481
SIT,SIT,11/6/2000 15:56,490174
SBD,SBD,2/23/2018 8:09,963041
SOS,SOS,2/27/2001 18:23,301852
ZAR,ZAR,5/3/2012 7:40,874770
ESP,ESP,11/6/2017 10:47,858006
LKR,LKR,6/25/2008 15:04,348464
SDP,SDP,1/5/2014 7:25,397100
SRG,SRG,7/4/2015 3:45,445063
NOK,NOK,2/27/2012 15:03,240838
SZL,SZL,10/28/2008 9:27,994845
SEK,SEK,4/25/2011 20:55,649160
CHF,CHF,12/6/2005 1:52,782492
SYP,SYP,9/6/2010 9:35,157645
TWD,TWD,11/13/2013 22:26,141080
TJR,TJR,1/3/2004 0:03,850228
TZS,TZS,4/20/2008 14:41,190541
THB,THB,9/6/2015 17:36,637684
XOF,XOF,7/13/2011 1:03,15137
NZD,NZD,2/13/2014 0:20,504866
TOP,TOP,5/3/2008 10:47,678604
TTD,TTD,8/3/2015 12:55,545825
TND,TND,5/5/2014 17:41,553742
TRL,TRL,5/28/2006 8:57,826163
TMM,TMM,2/19/2012 12:40,97127
USD,USD,11/1/2015 11:06,602266
AUD,AUD,11/16/2015 0:36,57166
UGX,UGX,5/20/2008 9:02,408185
UAH,UAH,6/25/2004 21:23,348234
AED,AED,5/30/2014 8:22,893829
GBP,GBP,6/1/2001 6:44,747435
USD,USD,6/1/2008 1:42,842796
USD,USD,8/29/2009 17:38,585721
UYU,UYU,5/14/2017 4:06,936766
UZS,UZS,5/5/2002 8:25,165768
VUV,VUV,7/9/2008 22:07,594839
VEB,VEB,6/15/2017 12:01,878581
VND,VND,5/9/2004 9:16,155203
USD,USD,9/13/2002 0:45,812536
USD,USD,7/20/2011 4:43,838715
XPF,XPF,9/26/2001 6:16,649837
MAD,MAD,1/21/2013 2:46,855654
YER,YER,5/9/2008 15:28,549094
YUN,YUN,12/23/2017 17:27,338558
ZRN,ZRN,4/11/2009 6:08,211956
ZMK,ZMK,7/10/2019 13:12,395916
WWW,WWW,10/10/2017 2:57,198290
PEN,PEN,9/26/2005 8:53,387020
PHP,PHP,6/2/2017 11:40,770150
NZD,NZD,1/19/2005 23:57,166242
PLN,PLN,11/4/2006 0:48,461529
PTE,PTE,4/19/2019 23:42,753893
USD,USD,5/27/2007 1:38,952244
QAR,QAR,11/21/2018 18:15,15346
FRF,FRF,3/25/2012 0:27,296165
ROL,ROL,3/27/2019 8:32,345087
RUR,RUR,6/19/2007 11:43,412185
RWF,RWF,8/18/2000 5:45,914646
XCD,XCD,11/1/2007 22:29,877486
FRF,FRF,9/17/2001 13:39,893579
XCD,XCD,1/14/2015 13:55,931510
XCD,XCD,7/10/2007 18:19,553829
SHP,SHP,3/8/2004 11:02,904287
WST,WST,1/19/2011 18:26,216259
ITL,ITL,5/6/2003 1:39,639834
STD,STD,12/17/2011 20:19,598059
SAR,SAR,2/8/2005 15:36,102083
XOF,XOF,12/28/2006 6:49,916830
SCR,SCR,4/1/2002 11:37,818349
SLL,SLL,8/28/2008 10:09,15677
SGD,SGD,2/12/2009 0:49,856580
SKK,SKK,10/3/2004 18:33,290567
SIT,SIT,5/28/2011 11:11,724623
SBD,SBD,7/31/2005 8:29,799861
SOS,SOS,8/28/2017 3:35,379735
ZAR,ZAR,3/7/2014 9:13,312758
ESP,ESP,7/5/2017 20:25,917012
LKR,LKR,1/9/2010 1:50,629356
SDP,SDP,2/6/2008 3:19,332961
SRG,SRG,8/7/2010 8:40,133567
NOK,NOK,4/24/2004 23:41,398620
SZL,SZL,9/17/2008 17:48,174500
SEK,SEK,8/18/2019 7:07,398422
CHF,CHF,3/30/2014 20:22,677814
SYP,SYP,4/19/2002 18:20,793469
TWD,TWD,5/13/2013 23:27,536003
TJR,TJR,9/18/2013 17:29,961723
