AFA,AFA,2001-07-28 08:43:00,602286
TZS,TZS,2018-02-08 01:03:00,935598
THB,THB,2003-09-04 10:19:00,436754
XOF,XOF,2013-10-19 04:51:00,141740
NZD,NZD,2003-01-14 13:49:00,597532
TOP,TOP,2002-01-01 12:55:00,986407
TTD,TTD,2014-01-05 06:16:00,544468
TND,TND,2009-06-07 07:48:00,635059
TRL,TRL,2018-09-08 17:08:00,797111
TMM,TMM,2004-06-14 18:34:00,659726
USD,USD,2007-04-22 19:43:00,254397
AUD,AUD,2013-12-05 04:21:00,160845
UGX,UGX,2011-03-19 09:00:00,637413
UAH,UAH,2005-10-08 00:52:00,266077
AED,AED,2012-08-23 05:00:00,617583
GBP,GBP,2011-04-30 10:31:00,595912
USD,USD,2007-06-19 23:52:00,279706
USD,USD,2009-05-11 19:04:00,152006
UYU,UYU,2018-03-15 06:58:00,603728
UZS,UZS,2002-06-09 11:07:00,78186
VUV,VUV,2008-02-26 03:20:00,321157
VEB,VEB,2018-08-13 16:19:00,946620
VND,VND,2015-07-03 19:50:00,93443
USD,USD,2001-04-10 03:12:00,50226
USD,USD,2015-02-25 14:37:00,352188
XPF,XPF,2012-04-21 14:10:00,226350
MAD,MAD,2006-07-06 13:45:00,803201
YER,YER,2011-08-02 00:14:00,432308
YUN,YUN,2013-10-04 11:43:00,695202
ZRN,ZRN,2012-08-20 06:30:00,563153
ZMK,ZMK,2009-07-24 14:12:00,282321
WWW,WWW,2007-02-04 07:00:00,45287
PEN,PEN,2009-07-30 19:00:00,484026
PHP,PHP,2017-04-26 05:57:00,432212
NZD,NZD,2019-12-08 10:51:00,907501
PLN,PLN,2001-07-14 03:36:00,220780
PTE,PTE,2007-10-23 02:40:00,531678
USD,USD,2000-07-06 12:35:00,926231
QAR,QAR,2003-10-30 13:52:00,199075
FRF,FRF,2001-08-26 09:31:00,637384
ROL,ROL,2012-09-15 10:14:00,545934
RUR,RUR,2013-11-10 07:36:00,612372
RWF,RWF,2018-06-05 10:34:00,808624
XCD,XCD,2014-01-24 02:37:00,210836
FRF,FRF,2005-06-06 13:40:00,932379
XCD,XCD,2001-11-05 07:20:00,605968
XCD,XCD,2006-05-13 16:53:00,639598
SHP,SHP,2001-05-12 02:24:00,409103
WST,WST,2007-07-19 17:03:00,302516
ITL,ITL,2018-02-24 11:03:00,162543
STD,STD,2005-05-24 05:14:00,578161
SAR,SAR,2006-01-10 21:25:00,782334
XOF,XOF,2003-08-09 21:13:00,152594
SCR,SCR,2012-06-15 16:46:00,938799
SLL,SLL,2014-10-16 19:39:00,573802
SGD,SGD,2002-08-02 10:02:00,535904
SKK,SKK,2002-03-27 13:04:00,991069
SIT,SIT,2000-07-14 13:02:00,402625
SBD,SBD,2008-07-31 21:56:00,287466
SOS,SOS,2010-02-05 10:43:00,557947
ZAR,ZAR,2004-12-25 17:16:00,652962
ESP,ESP,2004-06-21 04:28:00,320612
LKR,LKR,2005-03-18 12:34:00,126003
SDP,SDP,2012-08-11 02:45:00,819423
SRG,SRG,2019-06-29 17:07:00,668005
NOK,NOK,2002-02-10 20:16:00,354889
SZL,SZL,2004-01-12 01:08:00,13418
SEK,SEK,2002-11-04 01:49:00,737260
CHF,CHF,2009-11-29 06:19:00,408602
SYP,SYP,2008-02-07 08:55:00,408646
TWD,TWD,2009-06-24 20:48:00,863243
TJR,TJR,2019-02-18 08:05:00,778362
TZS,TZS,2010-02-24 09:51:00,329232
THB,THB,2004-02-25 14:12:00,843857
XOF,XOF,2019-02-27 06:15:00,473106
NZD,NZD,2005-11-17 11:19:00,911630
TOP,TOP,2009-01-13 03:35:00,724489
TTD,TTD,2000-10-04 04:52:00,429141
TND,TND,2007-10-14 21:21:00,642257
TRL,TRL,2018-06-02 03:39:00,77731
TMM,TMM,2006-07-04 20:53:00,714248
USD,USD,2017-12-02 07:02:00,367296
AUD,AUD,2005-08-12 10:11:00,321647
UGX,UGX,2002-03-12 21:38:00,373239
UAH,UAH,2003-07-18 00:58:00,196454
AED,AED,2019-03-02 00:50:00,638769
GBP,GBP,2011-06-03 12:21:00,864219
USD,USD,2005-09-22 17:05:00,761589
USD,USD,2016-01-31 14:39:00,149676
UYU,UYU,2016-05-02 09:57:00,413965
UZS,UZS,2017-10-17 19:04:00,652434
VUV,VUV,2001-10-15 19:44:00,278470
VEB,VEB,2009-11-15 12:29:00,977176
VND,VND,2010-03-27 14:00:00,413826
USD,USD,2010-03-21 16:56:00,298855
USD,USD,2000-06-19 22:16:00,414656
XPF,XPF,2002-07-07 02:13:00,409562
MAD,MAD,2015-10-14 17:29:00,288683
YER,YER,2011-09-27 16:12:00,614161
YUN,YUN,2014-09-12 02:56:00,707874
ZRN,ZRN,2007-08-21 10:13:00,25056
ZMK,ZMK,2015-05-09 22:09:00,92935
WWW,WWW,2013-05-16 22:22:00,624720
PEN,PEN,2003-08-02 05:45:00,559753
PHP,PHP,2007-01-20 16:01:00,900809
NZD,NZD,2005-03-20 08:34:00,412437
PLN,PLN,2003-07-18 18:49:00,735566
PTE,PTE,2000-06-15 22:40:00,270602
USD,USD,2012-01-06 18:11:00,467837
QAR,QAR,2018-02-05 20:36:00,679552
FRF,FRF,2017-11-11 16:56:00,46647
ROL,ROL,2008-05-24 10:12:00,884519
RUR,RUR,2006-07-25 20:11:00,788433
RWF,RWF,2012-10-30 11:50:00,262078
XCD,XCD,2015-01-25 16:45:00,997182
FRF,FRF,2012-12-11 16:44:00,671462
XCD,XCD,2018-03-11 09:57:00,586766
XCD,XCD,2018-12-24 04:54:00,756655
SHP,SHP,2015-01-31 12:53:00,30554
WST,WST,2000-11-08 05:24:00,848749
ITL,ITL,2000-12-07 11:28:00,738419
STD,STD,2018-05-26 11:28:00,941004
SAR,SAR,2006-06-20 20:36:00,373637
XOF,XOF,2012-07-07 14:44:00,370982
SCR,SCR,2015-12-01 20:24:00,657867
SLL,SLL,2014-04-05 22:54:00,319481
SGD,SGD,2011-06-27 08:23:00,986361
SKK,SKK,2016-12-09 06:32:00,40029
SIT,SIT,2016-07-16 22:22:00,362956
SBD,SBD,2010-07-02 22:29:00,362991
SOS,SOS,2009-09-05 19:47:00,25190
ZAR,ZAR,2011-07-07 15:58:00,336597
ESP,ESP,2017-01-30 05:32:00,629586
LKR,LKR,2007-06-02 01:54:00,649864
SDP,SDP,2017-06-03 05:21:00,139541
SRG,SRG,2008-06-01 00:25:00,854068
NOK,NOK,2012-01-27 11:51:00,55413
SZL,SZL,2018-01-11 15:46:00,865162
SEK,SEK,2016-03-25 22:57:00,694669
CHF,CHF,2008-11-26 18:04:00,268605
SYP,SYP,2013-05-03 03:37:00,943080
TWD,TWD,2010-06-29 23:52:00,606492
TJR,TJR,2016-12-25 13:24:00,5260
TZS,TZS,2009-12-17 19:03:00,729826
THB,THB,2019-01-08 08:05:00,171710
XOF,XOF,2014-06-02 18:27:00,495125
NZD,NZD,2001-09-11 06:25:00,485463
TOP,TOP,2003-07-18 09:30:00,916699
TTD,TTD,2003-06-03 21:03:00,937091
TND,TND,2013-01-11 08:49:00,863726
TRL,TRL,2001-02-09 11:23:00,313095
TMM,TMM,2006-08-21 12:16:00,235689
USD,USD,2007-06-22 11:21:00,289543
AUD,AUD,2013-07-11 15:16:00,183683
UGX,UGX,2008-06-05 21:09:00,606950
UAH,UAH,2005-04-13 03:18:00,500020
AED,AED,2014-05-21 17:15:00,688463
GBP,GBP,2003-11-27 05:06:00,695094
USD,USD,2008-12-01 03:36:00,415985
USD,USD,2004-03-22 13:28:00,121273
UYU,UYU,2000-01-18 15:21:00,516006
UZS,UZS,2018-01-13 13:57:00,161012
VUV,VUV,2015-06-10 04:29:00,843636
VEB,VEB,2015-08-15 02:41:00,24118
VND,VND,2019-11-16 01:39:00,484098
USD,USD,2006-04-08 01:16:00,493134
USD,USD,2008-11-24 04:30:00,414320
XPF,XPF,2005-11-04 16:07:00,860840
MAD,MAD,2012-12-03 00:22:00,790882
YER,YER,2019-05-14 23:38:00,497601
YUN,YUN,2011-05-14 12:59:00,760865
ZRN,ZRN,2017-04-09 22:00:00,310026
ZMK,ZMK,2018-09-03 12:52:00,483262
WWW,WWW,2004-02-11 23:04:00,242015
PEN,PEN,2011-07-25 20:15:00,401098
PHP,PHP,2002-04-18 15:19:00,950938
NZD,NZD,2006-02-02 15:07:00,118985
PLN,PLN,2014-11-29 22:33:00,403814
PTE,PTE,2009-03-08 13:16:00,495093
USD,USD,2015-05-08 17:20:00,818585
QAR,QAR,2015-06-25 13:16:00,444454
FRF,FRF,2010-07-23 02:34:00,117417
ROL,ROL,2008-12-27 11:40:00,157231
RUR,RUR,2000-01-03 13:18:00,62027
RWF,RWF,2016-09-02 13:26:00,544575
XCD,XCD,2005-05-04 02:31:00,293017
FRF,FRF,2005-12-05 18:51:00,71787
XCD,XCD,2013-11-12 01:37:00,507653
XCD,XCD,2009-11-17 20:00:00,29268
SHP,SHP,2007-10-19 12:44:00,43282
WST,WST,2011-10-25 09:24:00,784090
ITL,ITL,2018-11-01 21:10:00,230900
STD,STD,2000-11-07 23:34:00,569291
SAR,SAR,2019-07-07 06:39:00,245382
XOF,XOF,2017-04-08 11:03:00,951893
SCR,SCR,2001-05-09 18:42:00,857127
SLL,SLL,2009-10-13 11:36:00,584328
SGD,SGD,2010-12-15 05:07:00,798757
SKK,SKK,2016-11-09 04:40:00,347108
SIT,SIT,2019-08-10 17:47:00,748935
SBD,SBD,2013-05-25 13:37:00,586108
SOS,SOS,2006-08-04 13:46:00,776121
ZAR,ZAR,2018-01-25 14:44:00,862445
ESP,ESP,2011-09-15 15:32:00,929779
LKR,LKR,2003-05-21 16:42:00,307560
SDP,SDP,2013-11-25 11:04:00,863418
SRG,SRG,2004-01-14 20:17:00,87906
NOK,NOK,2001-12-02 22:14:00,458829
SZL,SZL,2017-09-28 16:12:00,139825
SEK,SEK,2009-09-28 23:09:00,805224
CHF,CHF,2019-12-23 02:04:00,704904
SYP,SYP,2005-08-12 23:51:00,107193
TWD,TWD,2007-10-20 22:57:00,457413
TJR,TJR,2013-01-10 20:04:00,268034
TZS,TZS,2009-02-27 13:03:00,581264
THB,THB,2001-08-31 09:10:00,810465
XOF,XOF,2002-03-15 03:22:00,991273
NZD,NZD,2017-04-12 17:44:00,514567
TOP,TOP,2003-10-21 06:12:00,307599
TTD,TTD,2018-10-13 04:16:00,112315
TND,TND,2007-09-28 12:54:00,246085
TRL,TRL,2004-05-26 20:03:00,677877
TMM,TMM,2008-03-24 06:35:00,903195
USD,USD,2014-02-16 05:35:00,644013
AUD,AUD,2012-01-13 05:59:00,940877
UGX,UGX,2002-04-04 05:54:00,409645
UAH,UAH,2012-10-21 10:58:00,905142
AED,AED,2018-03-18 21:12:00,34354
GBP,GBP,2017-03-17 19:25:00,976691
USD,USD,2004-05-25 13:51:00,391042
USD,USD,2002-11-17 21:41:00,60201
UYU,UYU,2004-01-31 01:44:00,220093
UZS,UZS,2001-06-08 12:24:00,685444
VUV,VUV,2007-07-21 13:12:00,416352
VEB,VEB,2010-01-16 11:35:00,702713
VND,VND,2014-06-11 18:20:00,80947
USD,USD,2000-06-18 02:40:00,243337
USD,USD,2011-04-13 18:16:00,683952
XPF,XPF,2005-12-20 00:07:00,396140
MAD,MAD,2008-01-12 06:19:00,613248
YER,YER,2019-07-24 03:55:00,138815
YUN,YUN,2016-07-28 22:01:00,786192
ZRN,ZRN,2011-02-02 23:51:00,693877
ZMK,ZMK,2001-05-19 07:44:00,275163
WWW,WWW,2006-01-31 01:26:00,843127
PEN,PEN,2005-10-25 05:53:00,146862
PHP,PHP,2011-08-08 04:14:00,642427
NZD,NZD,2018-01-12 14:44:00,894488
PLN,PLN,2007-10-20 17:19:00,320122
PTE,PTE,2003-12-31 12:04:00,38372
USD,USD,2000-03-01 22:57:00,841692
QAR,QAR,2002-12-09 18:12:00,31567
FRF,FRF,2009-03-05 20:38:00,133008
ROL,ROL,2012-02-04 15:23:00,850783
RUR,RUR,2000-12-26 11:56:00,631808
RWF,RWF,2000-12-13 01:33:00,533971
XCD,XCD,2016-07-02 23:21:00,216057
FRF,FRF,2011-12-10 13:51:00,345068
XCD,XCD,2018-08-12 20:54:00,707062
XCD,XCD,2018-06-22 10:22:00,340055
SHP,SHP,2004-03-17 14:15:00,989233
WST,WST,2007-06-26 19:24:00,623834
ITL,ITL,2012-07-25 04:34:00,342842
STD,STD,2001-11-09 21:34:00,11346
SAR,SAR,2011-01-27 05:43:00,125950
XOF,XOF,2003-11-28 03:23:00,89605
SCR,SCR,2013-01-16 11:33:00,372942
SLL,SLL,2004-05-13 14:59:00,67641
SGD,SGD,2016-10-30 08:59:00,883890
SKK,SKK,2015-10-07 06:39:00,320106
SIT,SIT,2010-10-28 10:49:00,995253
SBD,SBD,2005-02-11 13:30:00,494454
SOS,SOS,2008-05-03 05:55:00,626655
ZAR,ZAR,2007-09-09 11:10:00,589636
ESP,ESP,2004-03-31 17:36:00,277257
LKR,LKR,2005-09-16 07:30:00,446361
SDP,SDP,2003-03-31 19:14:00,383033
SRG,SRG,2014-01-04 06:56:00,289265
NOK,NOK,2014-08-26 17:44:00,589830
SZL,SZL,2003-11-29 08:03:00,846018
SEK,SEK,2018-09-21 09:21:00,726058
CHF,CHF,2015-01-14 04:13:00,366107
SYP,SYP,2008-08-17 02:55:00,466672
TWD,TWD,2002-06-04 18:15:00,289268
TJR,TJR,2007-06-09 09:10:00,118903
TZS,TZS,2010-09-19 06:00:00,622267
THB,THB,2016-01-20 15:41:00,946980
XOF,XOF,2012-05-24 03:26:00,130335
NZD,NZD,2006-11-10 06:09:00,143864
TOP,TOP,2008-05-14 23:35:00,292967
TTD,TTD,2011-04-15 14:07:00,188482
TND,TND,2002-11-02 18:22:00,658594
TRL,TRL,2016-11-25 13:38:00,812399
TMM,TMM,2018-01-24 10:52:00,518256
USD,USD,2019-09-27 06:31:00,177871
AUD,AUD,2008-01-25 17:06:00,15979
UGX,UGX,2005-11-28 11:15:00,605913
UAH,UAH,2000-12-28 12:52:00,803339
AED,AED,2011-02-19 14:55:00,345069
GBP,GBP,2000-08-11 10:07:00,64030
USD,USD,2002-01-28 17:26:00,561861
USD,USD,2003-11-12 20:51:00,982216
UYU,UYU,2019-07-09 16:30:00,86619
UZS,UZS,2008-01-08 20:04:00,254927
VUV,VUV,2011-08-02 21:29:00,981741
VEB,VEB,2004-07-21 07:03:00,25759
VND,VND,2001-02-16 03:37:00,610385
USD,USD,2009-12-10 18:43:00,83328
USD,USD,2003-12-22 06:20:00,516919
XPF,XPF,2013-01-20 06:25:00,681650
MAD,MAD,2018-05-22 09:14:00,977182
YER,YER,2013-01-02 11:18:00,836918
YUN,YUN,2015-04-29 22:37:00,583119
ZRN,ZRN,2000-09-05 17:49:00,994317
ZMK,ZMK,2011-09-16 04:04:00,302578
WWW,WWW,2002-01-29 02:41:00,221260
PEN,PEN,2013-06-02 19:31:00,185738
PHP,PHP,2000-06-26 03:32:00,523425
NZD,NZD,2011-06-24 08:07:00,424557
PLN,PLN,2008-03-17 22:07:00,960764
PTE,PTE,2016-08-18 15:25:00,482019
USD,USD,2018-10-19 16:51:00,164259
QAR,QAR,2014-03-04 05:07:00,118827
FRF,FRF,2018-10-29 10:47:00,49898
ROL,ROL,2014-04-17 13:28:00,243906
RUR,RUR,2000-07-05 17:43:00,164061
RWF,RWF,2010-02-26 04:19:00,398209
XCD,XCD,2004-10-23 11:15:00,544144
FRF,FRF,2007-04-08 17:00:00,932625
XCD,XCD,2003-05-11 09:41:00,462420
XCD,XCD,2014-12-05 08:48:00,645054
SHP,SHP,2011-09-29 04:34:00,437198
WST,WST,2013-08-30 10:11:00,56448
ITL,ITL,2006-12-13 01:44:00,906722
STD,STD,2003-05-22 15:55:00,932479
SAR,SAR,2001-03-15 05:03:00,238931
XOF,XOF,2012-10-24 14:14:00,421408
SCR,SCR,2000-08-08 12:07:00,528239
SLL,SLL,2014-08-31 10:56:00,301231
SGD,SGD,2017-06-04 23:25:00,407400
SKK,SKK,2002-04-30 06:59:00,405009
SIT,SIT,2001-02-14 22:24:00,536678
SBD,SBD,2011-09-30 04:32:00,325984
SOS,SOS,2014-07-27 21:06:00,114867
ZAR,ZAR,2013-11-20 00:07:00,551982
ESP,ESP,2007-03-25 00:03:00,694443
LKR,LKR,2002-06-02 05:52:00,618755
SDP,SDP,2014-01-11 13:24:00,367517
SRG,SRG,2005-05-22 12:45:00,439414
NOK,NOK,2012-10-16 11:17:00,666664
SZL,SZL,2019-09-30 21:42:00,179336
SEK,SEK,2005-07-27 23:48:00,284709
CHF,CHF,2016-12-20 18:28:00,204536
SYP,SYP,2011-09-17 21:07:00,438020
TWD,TWD,2019-10-07 17:16:00,215247
TJR,TJR,2002-09-08 14:36:00,31393
TZS,TZS,2015-12-04 16:54:00,544067
THB,THB,2011-01-01 13:46:00,713184
XOF,XOF,2015-05-14 01:17:00,337216
NZD,NZD,2005-05-04 18:39:00,240518
TOP,TOP,2015-12-09 11:54:00,756028
TTD,TTD,2005-08-18 01:59:00,189263
TND,TND,2018-10-10 18:42:00,120389
TRL,TRL,2019-02-10 01:14:00,201772
TMM,TMM,2013-01-09 22:26:00,884039
USD,USD,2000-10-08 00:19:00,778830
AUD,AUD,2000-05-25 17:32:00,880398
UGX,UGX,2012-01-06 00:52:00,792573
UAH,UAH,2005-10-25 04:19:00,984488
AED,AED,2009-12-16 08:30:00,105458
GBP,GBP,2016-06-29 18:36:00,256013
USD,USD,2003-08-30 05:42:00,144363
USD,USD,2005-01-09 07:57:00,711678
UYU,UYU,2003-01-09 11:41:00,146601
UZS,UZS,2017-11-04 02:04:00,404564
VUV,VUV,2007-11-10 11:54:00,172644
VEB,VEB,2017-02-21 07:55:00,783997
VND,VND,2012-11-22 00:47:00,54036
USD,USD,2012-10-05 05:53:00,293876
USD,USD,2002-08-13 04:52:00,899469
XPF,XPF,2005-07-12 21:57:00,747271
MAD,MAD,2006-08-09 05:04:00,467705
YER,YER,2009-05-28 10:30:00,792173
YUN,YUN,2009-02-09 11:36:00,172117
ZRN,ZRN,2016-03-19 02:53:00,874508
ZMK,ZMK,2013-08-25 22:26:00,439154
WWW,WWW,2004-10-10 01:22:00,58674
PEN,PEN,2010-03-15 13:00:00,248058
PHP,PHP,2008-08-09 02:42:00,32082
NZD,NZD,2006-08-01 02:58:00,143285
PLN,PLN,2002-11-10 11:40:00,469133
PTE,PTE,2017-02-24 00:51:00,810982
USD,USD,2012-11-28 04:45:00,977671
QAR,QAR,2010-11-22 08:24:00,538118
FRF,FRF,2018-01-25 16:40:00,883534
ROL,ROL,2000-04-05 22:40:00,235034
RUR,RUR,2002-12-17 06:28:00,560103
RWF,RWF,2007-09-18 18:55:00,105005
XCD,XCD,2002-01-31 00:43:00,161006
FRF,FRF,2019-10-14 06:38:00,30588
XCD,XCD,2017-09-06 23:58:00,828900
XCD,XCD,2002-02-01 16:27:00,589454
SHP,SHP,2013-11-11 15:02:00,510623
WST,WST,2008-01-26 11:58:00,281157
ITL,ITL,2008-05-04 21:27:00,491350
STD,STD,2015-09-24 23:52:00,647221
SAR,SAR,2012-01-02 09:18:00,620614
XOF,XOF,2003-01-22 02:57:00,402001
SCR,SCR,2010-11-08 10:13:00,222149
SLL,SLL,2012-12-11 22:33:00,658468
SGD,SGD,2000-04-06 18:00:00,781686
SKK,SKK,2011-02-06 10:46:00,751096
SIT,SIT,2012-03-11 16:45:00,703434
SBD,SBD,2003-11-11 04:36:00,643182
SOS,SOS,2000-11-21 06:00:00,571370
ZAR,ZAR,2000-06-09 16:01:00,122335
ESP,ESP,2004-07-12 21:55:00,575124
LKR,LKR,2002-02-27 17:51:00,154267
SDP,SDP,2015-02-02 21:22:00,408454
SRG,SRG,2015-06-27 06:02:00,564585
NOK,NOK,2003-06-25 20:57:00,4349
SZL,SZL,2010-04-23 08:56:00,683857
SEK,SEK,2015-08-10 21:34:00,324519
CHF,CHF,2016-07-03 15:49:00,620064
SYP,SYP,2002-01-07 11:39:00,661754
TWD,TWD,2000-06-30 16:16:00,900567
TJR,TJR,2016-12-01 10:28:00,999261
TZS,TZS,2017-11-20 00:47:00,128727
THB,THB,2014-06-24 10:24:00,802606
XOF,XOF,2004-05-27 12:01:00,498165
NZD,NZD,2010-07-04 18:31:00,298109
TOP,TOP,2010-11-08 17:37:00,897516
TTD,TTD,2018-04-09 07:25:00,332894
TND,TND,2014-12-22 09:59:00,909050
TRL,TRL,2002-04-08 14:00:00,361505
TMM,TMM,2014-04-29 13:45:00,501131
USD,USD,2010-05-15 09:55:00,121065
AUD,AUD,2019-09-07 14:09:00,551821
UGX,UGX,2016-08-11 00:07:00,86098
UAH,UAH,2017-11-23 14:19:00,891000
AED,AED,2006-07-07 04:10:00,106867
GBP,GBP,2013-01-22 03:12:00,160243
USD,USD,2004-11-08 09:11:00,769030
USD,USD,2015-10-10 13:40:00,223458
UYU,UYU,2015-07-01 10:29:00,304167
UZS,UZS,2014-04-22 01:13:00,145387
VUV,VUV,2006-08-22 06:35:00,368838
VEB,VEB,2014-01-30 01:36:00,182776
VND,VND,2017-12-30 04:53:00,583604
USD,USD,2017-11-18 05:31:00,519714
USD,USD,2015-10-21 07:01:00,248293
XPF,XPF,2009-07-18 14:08:00,703536
MAD,MAD,2005-10-03 04:16:00,160407
YER,YER,2017-03-15 16:38:00,550554
YUN,YUN,2010-11-18 10:30:00,761443
ZRN,ZRN,2011-11-17 21:42:00,929193
ZMK,ZMK,2001-12-05 06:56:00,568106
WWW,WWW,2012-07-03 07:40:00,154156
PEN,PEN,2009-02-14 06:43:00,7516
PHP,PHP,2006-06-01 12:01:00,596346
NZD,NZD,2008-06-03 17:08:00,187828
PLN,PLN,2014-02-21 05:18:00,969670
PTE,PTE,2000-04-09 06:57:00,945895
USD,USD,2008-12-19 21:16:00,376209
QAR,QAR,2011-01-06 05:20:00,675909
FRF,FRF,2013-08-01 18:18:00,769208
ROL,ROL,2007-08-19 23:09:00,987840
RUR,RUR,2002-06-10 07:36:00,66469
RWF,RWF,2007-07-08 23:10:00,204199
XCD,XCD,2012-11-15 02:30:00,559382
FRF,FRF,2000-02-16 11:02:00,476355
XCD,XCD,2007-12-29 02:18:00,9273
XCD,XCD,2003-12-08 17:55:00,505761
SHP,SHP,2010-02-09 00:40:00,599536
WST,WST,2019-11-23 18:45:00,650068
ITL,ITL,2009-08-27 12:09:00,751380
STD,STD,2005-07-11 17:35:00,657766
SAR,SAR,2000-07-15 20:24:00,472837
XOF,XOF,2008-07-10 02:58:00,951589
SCR,SCR,2019-09-21 17:05:00,299381
SLL,SLL,2019-04-15 03:37:00,353935
SGD,SGD,2019-02-26 13:34:00,10923
SKK,SKK,2010-12-03 07:27:00,492706
SIT,SIT,2008-08-05 20:19:00,170834
SBD,SBD,2017-07-22 14:16:00,314694
SOS,SOS,2009-11-17 01:21:00,179850
ZAR,ZAR,2001-09-05 16:56:00,847158
ESP,ESP,2016-12-19 23:32:00,217394
LKR,LKR,2010-09-17 02:25:00,979387
SDP,SDP,2006-08-11 12:07:00,109266
SRG,SRG,2003-03-12 04:13:00,698487
NOK,NOK,2005-07-15 19:14:00,76952
SZL,SZL,2004-04-04 18:36:00,516372
SEK,SEK,2007-11-14 02:19:00,478702
CHF,CHF,2000-07-08 19:42:00,722889
SYP,SYP,2000-10-31 22:42:00,751979
TWD,TWD,2000-07-24 14:11:00,536876
TJR,TJR,2016-11-29 21:54:00,664215
TZS,TZS,2013-11-16 10:03:00,618246
THB,THB,2015-04-24 19:00:00,69259
XOF,XOF,2005-02-14 14:23:00,583593
NZD,NZD,2016-06-01 18:23:00,302625
TOP,TOP,2019-10-04 11:58:00,528792
TTD,TTD,2014-12-26 20:50:00,280023
TND,TND,2015-10-03 06:26:00,390727
TRL,TRL,2018-04-17 02:22:00,48701
TMM,TMM,2015-01-30 16:46:00,619350
USD,USD,2014-02-02 01:48:00,394260
AUD,AUD,2008-10-12 10:27:00,488257
UGX,UGX,2018-09-17 23:23:00,239802
UAH,UAH,2003-05-30 17:48:00,69873
AED,AED,2006-01-15 19:52:00,374016
GBP,GBP,2005-12-08 18:18:00,895741
USD,USD,2007-07-11 17:04:00,940944
USD,USD,2003-12-19 15:07:00,598688
UYU,UYU,2009-02-10 14:05:00,129067
UZS,UZS,2001-08-09 16:52:00,299369
VUV,VUV,2008-07-23 10:12:00,829082
VEB,VEB,2007-06-20 09:24:00,425662
VND,VND,2019-03-24 17:12:00,992216
USD,USD,2017-09-21 01:39:00,574559
USD,USD,2008-11-03 13:39:00,999731
XPF,XPF,2019-10-31 01:57:00,361830
MAD,MAD,2014-05-18 06:42:00,817917
YER,YER,2002-09-25 22:50:00,715867
YUN,YUN,2002-03-10 16:14:00,715952
ZRN,ZRN,2009-04-12 20:38:00,202269
ZMK,ZMK,2013-01-19 18:31:00,219562
WWW,WWW,2006-02-09 13:33:00,850801
PEN,PEN,2015-08-24 09:59:00,381616
PHP,PHP,2014-09-11 05:10:00,747255
NZD,NZD,2016-04-28 08:17:00,359161
PLN,PLN,2003-08-09 03:48:00,775063
PTE,PTE,2017-01-12 09:56:00,452142
USD,USD,2019-02-27 00:42:00,6983
QAR,QAR,2004-02-10 08:54:00,890081
FRF,FRF,2004-01-07 12:04:00,176688
ROL,ROL,2005-10-23 05:43:00,853953
RUR,RUR,2012-04-27 19:04:00,805108
RWF,RWF,2009-12-28 21:23:00,942077
XCD,XCD,2004-11-22 08:30:00,136163
FRF,FRF,2009-12-28 08:32:00,229545
XCD,XCD,2011-08-02 09:21:00,205915
XCD,XCD,2001-05-24 01:26:00,749571
SHP,SHP,2015-08-14 19:25:00,453232
WST,WST,2012-12-20 06:08:00,272543
ITL,ITL,2001-05-22 02:15:00,529882
STD,STD,2001-11-30 08:12:00,224516
SAR,SAR,2019-09-16 22:33:00,787840
XOF,XOF,2011-01-06 14:17:00,531835
SCR,SCR,2014-04-28 06:17:00,922443
SLL,SLL,2006-11-05 08:11:00,421263
SGD,SGD,2002-03-03 07:53:00,116915
SKK,SKK,2001-07-21 16:05:00,77149
SIT,SIT,2018-07-30 12:39:00,360174
SBD,SBD,2013-04-11 07:37:00,203647
SOS,SOS,2001-01-20 12:25:00,859688
ZAR,ZAR,2008-02-19 12:44:00,370781
ESP,ESP,2019-02-08 13:52:00,633608
LKR,LKR,2005-02-13 20:47:00,973049
SDP,SDP,2004-04-18 13:48:00,728381
SRG,SRG,2013-11-15 01:57:00,833542
NOK,NOK,2012-07-31 13:01:00,40013
SZL,SZL,2016-08-02 04:40:00,492380
SEK,SEK,2012-11-06 08:04:00,112786
CHF,CHF,2015-12-16 19:05:00,602006
SYP,SYP,2002-03-17 01:01:00,365645
TWD,TWD,2006-02-18 08:21:00,45685
TJR,TJR,2002-08-14 04:39:00,112133
TZS,TZS,2006-02-18 22:44:00,543173
THB,THB,2008-08-04 16:32:00,126491
XOF,XOF,2018-07-31 07:04:00,527033
NZD,NZD,2008-08-09 23:51:00,193998
TOP,TOP,2011-03-18 03:58:00,159029
TTD,TTD,2012-11-21 01:33:00,641479
TND,TND,2000-09-22 17:13:00,988459
TRL,TRL,2012-02-29 08:20:00,459124
TMM,TMM,2018-03-06 13:25:00,228620
USD,USD,2001-05-03 03:57:00,235951
AUD,AUD,2006-10-14 01:30:00,645373
UGX,UGX,2000-01-13 11:51:00,678585
UAH,UAH,2003-11-18 16:02:00,625311
AED,AED,2010-06-15 01:59:00,765231
GBP,GBP,2007-07-14 07:25:00,103484
USD,USD,2004-02-11 14:07:00,207292
USD,USD,2012-10-14 16:32:00,15012
UYU,UYU,2000-06-12 17:44:00,996552
UZS,UZS,2015-11-26 11:20:00,406323
VUV,VUV,2006-08-30 07:06:00,825472
VEB,VEB,2009-02-12 14:04:00,60550
